Finished creating model data!
Performing optimization, start time:  22:59:15 
Optimizing with theta = 1 
Optimizing with theta = 1.5 
Optimizing with theta = 2 
Optimizing with theta = 2.5 
Optimizing with theta = 3 
Optimizing with theta = 3.5 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
  10   5459.341381   29.510972   Continuing - TR contract     0.097656        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  20   5459.338713  296.635062                 Continuing     0.000191        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  30   5459.338713  296.635062   Continuing - TR contract     0.000000        1         Intersect TR bound
  40   5459.329205   78.219889     Continuing - TR expand     0.003666        6         Intersect TR bound
  40   5459.326653   41.283995     Continuing - TR expand     0.003666        6         Intersect TR bound
  40   5459.329263   86.143579     Continuing - TR expand     0.003666        6         Intersect TR bound
  40   5459.329690   94.968327     Continuing - TR expand     0.003666        6         Intersect TR bound
  40   5459.326370   30.300942     Continuing - TR expand     0.003666        6         Intersect TR bound
  40   5459.328346   79.901140     Continuing - TR expand     0.003666        6         Intersect TR bound
  50   5459.324217   50.503876   Continuing - TR contract     0.000258        6         Intersect TR bound
  50   5459.320198   68.184769   Continuing - TR contract     0.000258        6         Intersect TR bound
  50   5459.318327  169.437433   Continuing - TR contract     0.000043        4         Intersect TR bound
  50   5459.325811   10.212785   Continuing - TR contract     0.000043        3         Intersect TR bound
  50   5459.295075   42.183063     Continuing - TR expand     0.001031        6         Intersect TR bound
  50   5459.323318   82.531033                 Continuing     0.000172        6         Intersect TR bound
  60   5459.315686   10.897359     Continuing - TR expand     0.000218        3         Intersect TR bound
  60   5459.287608   21.311556     Continuing - TR expand     0.000145        3         Intersect TR bound
  60   5459.313179   20.908649     Continuing - TR expand     0.000653        4         Intersect TR bound
  60   5459.291073   54.574557     Continuing - TR expand     0.005220       10         Intersect TR bound
  60   5459.305122  176.627345                 Continuing     0.001305        9         Intersect TR bound
  60   5459.305774   63.895127                 Continuing     0.000145        6         Intersect TR bound
  70   5459.297593   60.828450     Continuing - TR expand     0.000826        6         Intersect TR bound
  70   5459.256666  282.981871                 Continuing     0.001101       11         Intersect TR bound
  70   5459.286498  144.487265     Continuing - TR expand     0.000734        6         Intersect TR bound
  70   5459.137117  472.439947   Continuing - TR contract     0.001101        9         Intersect TR bound
  70   5458.475636 1639.380620                 Continuing     0.158561       16         Intersect TR bound
  70   5459.247699  123.794128   Continuing - TR contract     0.008809       10         Intersect TR bound
  80   5459.292113   13.036180   Continuing - TR contract     0.000058        5         Intersect TR bound
  80   5459.168575  368.299143                 Continuing     0.000465        8         Intersect TR bound
  80   5459.267208  118.378233                 Continuing     0.000619        9         Intersect TR bound
  80   5458.107189  430.946298     Continuing - TR expand     0.001858        6         Intersect TR bound
  80   5458.896032  299.137239   Continuing - TR contract     0.000929       10         Intersect TR bound
  80   5459.189378  183.752284   Continuing - TR contract     0.000619        9         Intersect TR bound
  90   5459.287723   36.871973   Continuing - TR contract     0.000882        5         Negative curvature
  90   5459.150406  246.404558   Continuing - TR contract     0.000784       10         Intersect TR bound
  90   5459.109317  119.179466                 Continuing     0.000392        6         Intersect TR bound
  90   5458.031312  124.917891   Continuing - TR contract     0.000087        2         Intersect TR bound
  90   5458.851284  541.150935   Continuing - TR contract     0.002352       13         Intersect TR bound
  90   5459.180745   13.671360     Continuing - TR expand     0.000087        3         Intersect TR bound
 100   5459.286687   74.985690                 Continuing     0.000021        2         Intersect TR bound
 100   5459.131868  142.125335   Continuing - TR contract     0.000165        9         Intersect TR bound
 100   5459.061747  557.015859   Continuing - TR contract     0.000165        4         Intersect TR bound
 100   5458.849433   12.773186   Continuing - TR contract     0.000028        3         Negative curvature
 100   5458.000479   45.898776   Continuing - TR contract     0.000220        6         Intersect TR bound
 100   5459.125547  131.799963                 Continuing     0.001323        7         Intersect TR bound
 110   5459.188502  274.713956   Continuing - TR contract     0.005650       15         Intersect TR bound
 110   5459.092300   92.360956   Continuing - TR contract     0.000419        9         Intersect TR bound
 110   5458.984073  178.811290   Continuing - TR contract     0.000419        9         Intersect TR bound
 110   5457.976781   44.203919     Continuing - TR expand     0.006697        9         Intersect TR bound
 110   5459.101745  107.759640     Continuing - TR expand     0.003348        6         Intersect TR bound
 110   5458.812418   94.507503     Continuing - TR expand     0.015068       10         Intersect TR bound
 120   5459.135898   74.662441   Continuing - TR contract     0.000132        5         Intersect TR bound
 120   5459.078620   20.009887   Continuing - TR contract     0.000353        3         Negative curvature
 120   5458.953307  197.276882   Continuing - TR contract     0.006357       14         Intersect TR bound
 120   5458.626096  255.506099     Continuing - TR expand     0.006357       13         Intersect TR bound
 120   5456.829864  581.431734   Continuing - TR contract     0.011301       14         Intersect TR bound
 120   5459.069837  381.007219                 Continuing     0.005650        9         Intersect TR bound
 130   5459.076846   26.124588     Continuing - TR expand     0.000894        5         Intersect TR bound
 130   5459.129615   68.558661                 Continuing     0.000223        4         Intersect TR bound
 130   5458.931386   24.165130     Continuing - TR expand     0.000894        6         Intersect TR bound
 130   5456.649759  114.156177   Continuing - TR contract     0.000397        4         Negative curvature
 130   5458.270390  863.574272   Continuing - TR contract     0.002682       15         Intersect TR bound
 130   5458.340876 1022.540785   Continuing - TR contract     0.002384        7         Intersect TR bound
 140   5459.114091   47.074293   Continuing - TR contract     0.000566        9         Intersect TR bound
 140   5459.016924   32.494860     Continuing - TR expand     0.002263        9         Intersect TR bound
 140   5458.513556 2340.525593   Continuing - TR contract     0.027153       23         Intersect TR bound
 140   5456.585719  296.987446     Continuing - TR expand     0.012068        7         Intersect TR bound
 140   5458.156909   16.836845     Continuing - TR expand     0.000377        4         Intersect TR bound
 140   5458.079589   67.014438   Continuing - TR contract     0.000670        9         Intersect TR bound
 150   5458.976648   99.613660                 Continuing     0.000159        6         Intersect TR bound
 150   5459.078883  129.386746   Continuing - TR contract     0.004296       14         Intersect TR bound
 150   5458.349875   92.479229     Continuing - TR expand     0.003818        7         Intersect TR bound
 150   5456.405245  267.342549   Continuing - TR contract     0.000424       10         Intersect TR bound
 150   5458.141402   45.068344   Continuing - TR contract     0.000955        9         Negative curvature
 160   5458.941462  227.393834     Continuing - TR expand     0.002416        9         Intersect TR bound
 150   5458.041111  235.329115     Continuing - TR expand     0.020365       10         Intersect TR bound
 160   5459.064648   88.409605     Continuing - TR expand     0.003624       10         Intersect TR bound
 160   5458.327151  865.341590     Continuing - TR expand     0.001611        8         Intersect TR bound
 160   5456.383428   71.357178                 Continuing     0.000119        4         Intersect TR bound
 160   5458.023564   26.043215   Continuing - TR contract     0.000955        9         Intersect TR bound
 160   5457.642213  146.966758     Continuing - TR expand     0.260961       16         Intersect TR bound
 170   5459.061391   15.964371     Continuing - TR expand     0.000510        5         Intersect TR bound
 170   5458.618233  862.191897     Continuing - TR expand     0.220186       11         Intersect TR bound
 170   5458.272170  100.925133   Continuing - TR contract     0.012233       10         Intersect TR bound
 170   5456.262051  138.380447     Continuing - TR expand     0.065240       10         Intersect TR bound
 170   5457.613158   69.971857     Continuing - TR expand     0.003058        8         Intersect TR bound
 170   5457.803459  242.819501   Continuing - TR contract     0.014498       11         Intersect TR bound
 180   5458.451135   66.264864   Continuing - TR contract     0.007741       22         Intersect TR bound
 180   5458.709543  123.924157     Continuing - TR expand     0.046445       27         Intersect TR bound
 180   5457.904579  428.285693     Continuing - TR expand     0.185782       17         Intersect TR bound
 180   5456.053235  320.576368   Continuing - TR contract     0.000765       10         Intersect TR bound
 180   5457.546958   58.954585     Continuing - TR expand     0.001290        8         Intersect TR bound
 190   5458.446723   41.180218   Continuing - TR contract     0.000544        6         Intersect TR bound
 190   5458.693065  206.740315   Continuing - TR contract     0.000091        6         Intersect TR bound
 180   5457.687018  162.220596                 Continuing     0.024465       10         Intersect TR bound
 190   5456.006968  411.576887   Continuing - TR contract     0.000054        5         Intersect TR bound
 190   5457.544618   42.445417   Continuing - TR contract     0.000181        6         Negative curvature
 190   5455.758682  175.567788   Continuing - TR contract     0.006531        8         Intersect TR bound
 200   5458.571821  225.022679   Continuing - TR contract     0.008266       24         Intersect TR bound
 200   5458.000891  478.686270     Continuing - TR expand     0.297587       27         Intersect TR bound
 190   5456.385672  353.561758   Continuing - TR contract     0.010321       11         Intersect TR bound
 200   5457.213443  341.548858   Continuing - TR contract     0.049598        6         Negative curvature
 200   5455.772530   52.869068     Continuing - TR expand     0.176348       17         Intersect TR bound
 200   5455.518863  716.543501     Continuing - TR expand     0.011022        9         Intersect TR bound
 210   5457.339135  509.240334   Continuing - TR contract     0.001744        6         Intersect TR bound
 210   5458.251250   59.623298     Continuing - TR expand     0.125544       30         Intersect TR bound
 210   5457.069303 2058.613528     Continuing - TR expand     0.062772       18         Intersect TR bound
 200   5451.494000   33.828219     Continuing - TR expand     5.643123      240          Reached tolerance
 210   5454.848320  201.570004   Continuing - TR contract     0.055797       30         Intersect TR bound
 220   5456.981926  388.735474     Continuing - TR expand     0.008827        8         Intersect TR bound
 220   5456.811384  163.162445   Continuing - TR contract     0.002942        4         Intersect TR bound
 220   5454.501360 1308.413008   Continuing - TR contract     0.317784        5         Negative curvature
 220   5454.799399  214.920092                 Continuing     0.007847       16         Intersect TR bound
 230   5454.475201  147.627458                 Continuing     0.000621        3         Intersect TR bound
 210   5449.197137  156.076408   Continuing - TR contract     0.074397      163          Reached tolerance
 230   5453.925465 2046.152509   Continuing - TR contract     0.268130        3         Negative curvature
 230   5456.222600  118.743745   Continuing - TR contract     0.014896       23         Intersect TR bound
 230   5454.108862  933.903350   Continuing - TR contract     0.009931        6         Negative curvature
 240   5453.866899  235.104972                 Continuing     0.000524        3         Negative curvature
 240   5453.819484 2941.618152   Continuing - TR contract     0.028279       23         Intersect TR bound
 240   5456.152992   36.416459     Continuing - TR expand     0.006284        7         Intersect TR bound
 220   5449.047786  147.313698   Continuing - TR contract     0.015693       11         Intersect TR bound
 250   5453.761638   60.433700                 Continuing     0.001326        8         Intersect TR bound
 240   5453.587824   60.002004     Continuing - TR expand     0.301647       29         Intersect TR bound
 210   5451.494000   33.828219   Continuing - TR contract     0.005511        4         Intersect TR bound
 250   5453.610372   63.449269   Continuing - TR contract     0.001988       13         Intersect TR bound
 230   5448.851923 7405.297787     Continuing - TR expand     0.079446       18         Intersect TR bound
 250   5453.275705  104.940866   Continuing - TR contract     0.010605        3         Negative curvature
 220   5451.429148  144.129084   Continuing - TR contract     0.002325        6         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5453.684514   89.948375     Continuing - TR expand     0.060397       14         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5453.564952   45.134641     Continuing - TR expand     0.010066       12         Intersect TR bound
 240   5448.835853   26.445213     Continuing - TR expand     0.000931       11         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5453.252396   73.364677     Continuing - TR expand     0.004474        6         Intersect TR bound
 250   5452.063111   30.125945   Continuing - TR contract     0.381771        6         Negative curvature
 230   5451.116499  108.449112   Continuing - TR contract     0.011770       14         Intersect TR bound
 270   5453.443248   56.200246                 Continuing     0.008493       25         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5452.037028  166.903145   Continuing - TR contract     0.000746        8         Intersect TR bound
 270   5451.495627 2474.734302   Continuing - TR contract     0.305762       61         Intersect TR bound
 270   5452.934778   59.988756   Continuing - TR contract     0.005662        4         Negative curvature
 250   5448.705620   51.454169                 Continuing     0.056559       30         Intersect TR bound
 240   5451.072146  223.865469   Continuing - TR contract     0.002483        8         Negative curvature
 280   5451.437319   65.827544                 Continuing     0.000597        4         Intersect TR bound
 280   5453.136712  428.266229   Continuing - TR contract     0.003583        9         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5448.704173   18.039022     Continuing - TR expand     0.000663        6         Intersect TR bound
 280   5452.786981   48.021392     Continuing - TR expand     0.085996       25         Intersect TR bound
